10.185.226.131;10.185.226.131;;;"Cisco 800-series, 1801, 2000-series, 3800, 4000, or 7000-series router; or 1100 or 1242G WAP (IOS 12.2 - 12.4)";
10.185.226.129;10.185.226.129;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.226.117;10.185.226.117;;;Linux 2.4.31 (Slackware v10.2);
10.185.226.116;10.185.226.116;;;Linksys WRV54G WAP;
10.185.226.115;10.185.226.115;;;Linksys WRV54G WAP;
10.185.226.114;10.185.226.114;;;Linksys WRV54G WAP;
10.185.226.113;10.185.226.113;;;Linksys WRV54G WAP;
10.185.226.112;10.185.226.112;;;Linux 2.6.9 - 2.6.30;
10.185.226.111;10.185.226.111;;;Linksys WRV54G WAP;
10.185.226.110;10.185.226.110;;;Toshiba Magnia SG10 server appliance (Linux 2.4.18);
10.185.226.109;10.185.226.109;;;Linux 2.6.17;
10.185.226.108;10.185.226.108;;;Linksys WRV54G WAP;
10.185.226.107;10.185.226.107;;;Linksys WRV54G WAP;
10.185.226.106;10.185.226.106;;;Linksys WRV54G WAP;
10.185.226.105;10.185.226.105;;;Linksys WRV54G WAP;
10.185.226.104;10.185.226.104;;;Linksys WRV54G WAP;
10.185.226.103;10.185.226.103;;;Linksys WRV54G WAP;
10.185.226.102;10.185.226.102;;;DD-WRT v24-sp2 (Linux 2.6.24);
10.185.226.101;10.185.226.101;;;Linux 2.6.17;
10.185.226.99;10.185.226.99;;;"Cisco 800-series, 1801, 2000-series, 3800, 4000, or 7000-series router; or 1100 or 1242G WAP (IOS 12.2 - 12.4)";
10.185.226.98;10.185.226.98;;;Cisco Aironet 1200-series WAP or 2610XM router (IOS 12.4);
10.185.226.97;10.185.226.97;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.226.92;10.185.226.92;P55038SPKO1DMIK;p55038spko1dmik.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.226.90;10.185.226.90;P55038SPOFFBAIV;p55038spoffbaiv.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.226.85;10.185.226.85;P55038SPKO1GLMN;p55038spko1glmn.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.226.81;10.185.226.81;;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.226.80;10.185.226.80;;;Crestron XPanel control system;
10.185.226.79;10.185.226.79;P55102SPOFFVOLN;p55102spoffvoln.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.226.77;10.185.226.77;;;Linux 2.6.24 - 2.6.36;
10.185.226.76;10.185.226.76;P5501800OFF0076;p5501800off0076.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.226.75;10.185.226.75;;;Linux 2.6.37;
10.185.226.70;10.185.226.70;;;Linux 2.6.24 - 2.6.36;
10.185.226.68;10.185.226.68;P55038SPKO1NENN;p55038spko1nenn.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.226.67;10.185.226.67;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.226.66;10.185.226.66;;;
10.185.226.65;10.185.226.65;;;
10.185.226.35;10.185.226.35;;;Linux 2.6.24 - 2.6.36;
10.185.226.34;10.185.226.34;P5500ZAFOFFADM1;p5500zafoffadm1.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.226.29;10.185.226.29;P55015SHOFFYAMB;p55015shoffyamb.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.226.28;10.185.226.28;SRV_30002_8;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.226.23;10.185.226.23;P55015SHOFF163Y;p55015shoff163y.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.226.18;10.185.226.18;P55019SHOFFLYPV;p55019shofflypv.hq.szb.sbrf.ru;Microsoft Windows Vista SP2;
10.185.226.14;10.185.226.14;P55019SHOFFMARK;p55019shoffmark.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.226.10;10.185.226.10;P55019SHOFFGORB;p55019shoffgorb.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.226.4;10.185.226.4;;;Linux 2.6.37;
10.185.226.3;10.185.226.3;;;Cisco Catalyst 3560 or 6500-series switch (IOS 12.1 - 12.2);
10.185.226.2;10.185.226.2;;;Cisco Aironet 1200-series WAP or 2610XM router (IOS 12.4);
10.185.226.1;10.185.226.1;;;Cisco Catalyst 3560 or 6500-series switch (IOS 12.1 - 12.2);
10.185.225.110;10.185.225.110;P5SVSEVOTEXKOD1;p5svsevotexkod1.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.225.109;10.185.225.109;;;Android 2.2 - 2.3.3 (Linux 2.6.32 - 2.6.37);
10.185.225.108;10.185.225.108;;;Microsoft Windows Vista SP2;
10.185.225.106;10.185.225.106;P5SVSEVOTEXVKS3;p5svsevotexvks3.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.225.102;10.185.225.102;P5SVSEVOTEXVKS2;p5svsevotexvks2.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.225.101;10.185.225.101;P5SVSEVOTEXVKS1;p5svsevotexvks1.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.225.77;10.185.225.77;P5U01887OFFVKS1;p5u01887offvks1.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.225.76;10.185.225.76;;;Linux 2.6.24 - 2.6.36;
10.185.225.75;10.185.225.75;P5UKIROVOFFVKSZ;p5ukirovoffvksz.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.225.74;10.185.225.74;P5UKIROVOFFVKS4;p5ukirovoffvks4.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.225.70;10.185.225.70;P5UKIROVOFFVKSR;p5ukirovoffvksr.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.225.69;10.185.225.69;P5UKIROVOFFVKSU;p5ukirovoffvksu.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.225.6;10.185.225.6;P55SPBKPTEX0001;p55spbkptex0001.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.251;10.185.224.251;;;Linux 2.6.24 - 2.6.36;
10.185.224.250;10.185.224.250;;;Toshiba REGZA TV;
10.185.224.249;10.185.224.249;P55044ENOFFGUAC;p55044enoffguac.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.248;10.185.224.248;P55069ENOFFSCAK;p55069enoffscak.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.247;10.185.224.247;S5545NP-KUZNEAN;s5545np-kuznean.hq.szb.sbrf.ru;Microsoft Windows Server 2008;
10.185.224.246;10.185.224.246;P55069ENOFFVAMI;p55069enoffvami.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.243;10.185.224.243;PO_8074;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.241;10.185.224.241;P55044ENOFFVEDS;p55044enoffveds.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.240;10.185.224.240;P55045ENOFFKUEY;p55045enoffkuey.hq.szb.sbrf.ru;Microsoft Windows Vista SP0 or SP1;
10.185.224.238;10.185.224.238;P55044SHVKS3391;p55044shvks3391.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.237;10.185.224.237;S5509SH-PUCHKOV;s5509sh-puchkov.hq.szb.sbrf.ru;Microsoft Windows Vista SP2 or Windows Server 2008;
10.185.224.235;10.185.224.235;;;"D-Link DWL-624+ or DWL-2000AP, or TRENDnet TEW-432BRP WAP";
10.185.224.228;10.185.224.228;SRV_01829_1;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.227;10.185.224.227;;;"Cisco Catalyst 2960, 3560, 3750, 4500, or 6513 switch (IOS 12.2)";
10.185.224.226;10.185.224.226;;;Cisco 10000 router (IOS 12.3);
10.185.224.225;10.185.224.225;;;"Cisco Catalyst 2960, 3560, 3750, 4500, or 6513 switch (IOS 12.2)";
10.185.224.212;10.185.224.212;P5511VCEOFFSTGN;p5511vceoffstgn.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.195;10.185.224.195;;;"Cisco 820, 1721, 1750, 1751, or 2514 router (IOS 12.3)";
10.185.224.193;10.185.224.193;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.224.187;10.185.224.187;;;Linux 2.6.9 - 2.6.31;
10.185.224.184;10.185.224.184;SRV_40002_1;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.182;10.185.224.182;P55010LPOFFSHN2;p55010lpoffshn2.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.181;10.185.224.181;;;Linux 2.4.19;
10.185.224.179;10.185.224.179;P55010LPOFFOLEG;p55010lpoffoleg.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.178;10.185.224.178;P55010LPOFFMEER;p55010lpoffmeer.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.177;10.185.224.177;P55011SPOFFANTV;p55011spoffantv.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.176;10.185.224.176;P55SPBSWOFF0014;p55spbswoff0014.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.172;10.185.224.172;URM_40002_1;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.171;10.185.224.171;P55SPBAROFFVKS4;p55spbaroffvks4.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.164;10.185.224.164;P55010LPOFFCOP3;p55010lpoffcop3.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.163;10.185.224.163;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.224.162;10.185.224.162;;;Cisco Aironet 1200-series WAP or 2610XM router (IOS 12.4);
10.185.224.161;10.185.224.161;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.224.152;10.185.224.152;SRV_40001_2;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.145;10.185.224.145;SRV_90017_1;;Microsoft Windows Server 2008 SP2;
10.185.224.139;10.185.224.139;P55007PROFFFIEP;p55007profffiep.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.130;10.185.224.130;;;"Cisco 800-series, 1801, 2000-series, 3800, 4000, or 7000-series router; or 1100 or 1242G WAP (IOS 12.2 - 12.4)";
10.185.224.129;10.185.224.129;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.224.117;10.185.224.117;P5501823OFF0117;p5501823off0117.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.115;10.185.224.115;URM_01891_2;;Microsoft Windows 7 or Windows Server 2008;
10.185.224.114;10.185.224.114;URM_01823_1;;Microsoft Windows Server 2008 SP1;
10.185.224.113;10.185.224.113;SRV_01823_1;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.112;10.185.224.112;URM_01891_1;;Microsoft Windows Server 2008 SP2;
10.185.224.111;10.185.224.111;;;Linux 2.6.9 - 2.6.31;
10.185.224.110;10.185.224.110;SRV_01891_1;;Microsoft Windows Server 2008 SP2;
10.185.224.109;10.185.224.109;SRV_90016_1;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.108;10.185.224.108;PO_1991;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.99;10.185.224.99;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.224.98;10.185.224.98;;;Cisco Aironet 1200-series WAP or 2610XM router (IOS 12.4);
10.185.224.97;10.185.224.97;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.224.86;10.185.224.86;P5500VPUOFF0002;p5500vpuoff0002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.78;10.185.224.78;P5501947TEXE001;p5501947texe001.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.224.77;10.185.224.77;SRV_01822_1;;Microsoft Windows Server 2008 SP2;
10.185.224.76;10.185.224.76;SRV_01947_1;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.73;10.185.224.73;SRV_50001_1;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.72;10.185.224.72;P5501822OFLR002;p5501822oflr002.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.67;10.185.224.67;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.224.66;10.185.224.66;;;Cisco Aironet 1200-series WAP or 2610XM router (IOS 12.4);
10.185.224.65;10.185.224.65;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.224.56;10.185.224.56;URM_01821_1;;Microsoft Windows 7;
10.185.224.55;10.185.224.55;;;Linux 2.6.9 - 2.6.31;
10.185.224.54;10.185.224.54;SRV_01821_1;;Microsoft Windows Server 2008 SP2;
10.185.224.53;10.185.224.53;P5500SCEOFFU120;p5500sceoffu120.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.51;10.185.224.51;P55006TBOFFVKS1;p55006tboffvks1.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.49;10.185.224.49;URM_60006_1;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.48;10.185.224.48;SRV_60006_1;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.47;10.185.224.47;P5500SCEOFFU114;p5500sceoffu114.hq.szb.sbrf.ru;Microsoft Windows Longhorn;
10.185.224.44;10.185.224.44;URM_01821_2;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.41;10.185.224.41;P5500SCEVKS0041;p5500scevks0041.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.40;10.185.224.40;;;Linux 2.6.24 - 2.6.36;
10.185.224.39;10.185.224.39;P5500SCEVKS0039;p5500scevks0039.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.35;10.185.224.35;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.224.34;10.185.224.34;;;Cisco Aironet 350 or 1200 WAP or 831 router (IOS 12.3);
10.185.224.33;10.185.224.33;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.224.24;10.185.224.24;URM_01820_1;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.23;10.185.224.23;URM_50002_1;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.22;10.185.224.22;URM_01933_1;;Microsoft Windows XP SP2 or Windows Server 2003 SP2;
10.185.224.20;10.185.224.20;SRV_01933_1;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.18;10.185.224.18;SRV_01820_1;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.17;10.185.224.17;P5500SPUOFF0025;p5500spuoff0025.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.15;10.185.224.15;P55ORPKSOFF0YRU;p55orpksoff0yru.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.12;10.185.224.12;SRV_50002_1;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.11;10.185.224.11;P5500SPUOFF0011;p5500spuoff0011.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.10;10.185.224.10;;;Toshiba REGZA TV;
10.185.224.9;10.185.224.9;P55SPUOULTEX009;p55spuoultex009.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.224.7;10.185.224.7;P55043SHOFFBACH;p55043shoffbach.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.6;10.185.224.6;P5500SPUVKS0007;p5500spuvks0007.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.5;10.185.224.5;P5500SPUOFF0113;p5500spuoff0113.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.224.3;10.185.224.3;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.224.2;10.185.224.2;;;Cisco Aironet 350 or 1200 WAP or 831 router (IOS 12.3);
10.185.224.1;10.185.224.1;;;"Cisco 2900-series, 3650, or 3750 switch; 6509 or 7206VXR router; or uBR925 or uBR7111 cable modem (IOS 12.1 - 12.2)";
10.185.223.252;10.185.223.252;SP-5500-WFE-07;sp-5500-wfe-07.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.251;10.185.223.251;;;Cisco 7600 router (IOS 12.2);
10.185.223.250;10.185.223.250;SP-5500-APP-06;sp-5500-app-06.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.249;10.185.223.249;SP-5500-WFE-07;sp-5500-wfe-07.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.248;10.185.223.248;SP-5500-WFE-06;sp-5500-wfe-06.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.247;10.185.223.247;SP-5500-APP-04;sp-5500-app-04.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.223.246;10.185.223.246;SP-5500-PAMIR-2;sp-5500-pamir-2.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.245;10.185.223.245;SP-5500-TASS-03;sp-5500-tass-03.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.244;10.185.223.244;SP-5500-TASS-02;sp-5500-tass-02.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.243;10.185.223.243;SP-5500-WFE-08;sp-5500-wfe-08.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.242;10.185.223.242;;;Cisco Catalyst 2950 switch (IOS 12.1);
10.185.223.241;10.185.223.241;;;"Cisco 2950, 2960, 3550, 3560, 3750, or 4500 switch (IOS 12.1 - 12.2)";
10.185.223.240;10.185.223.240;SP-5534-ITLO-01;sp-5534-itlo-01.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.236;10.185.223.236;;;Linux 2.6.9 - 2.6.30;
10.185.223.235;10.185.223.235;SP-5500-KALIN8626-OLD;sp-5500-kalin8626-old.hq.szb.sbrf.ru;Linux 2.6.9 - 2.6.30;
10.185.223.234;10.185.223.234;SP-5500-PSKOV8630;sp-5500-pskov8630.hq.szb.sbrf.ru;Linux 2.6.9 - 2.6.30;
10.185.223.233;10.185.223.233;SP-5500-NOVG8629;sp-5500-novg8629.hq.szb.sbrf.ru;Linux 2.6.9 - 2.6.30;
10.185.223.232;10.185.223.232;SP-5500-KAREL8628;sp-5500-karel8628.hq.szb.sbrf.ru;Linux 2.6.9 - 2.6.30;
10.185.223.231;10.185.223.231;SP-5500-MURM8627;sp-5500-murm8627.hq.szb.sbrf.ru;Linux 2.6.9 - 2.6.30;
10.185.223.219;10.185.223.219;SP-5500-FORD-01;sp-5500-ford-01.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.217;10.185.223.217;;;Linux 2.6.36 - 2.6.37;
10.185.223.214;10.185.223.214;;;Linux 2.6.32;
10.185.223.213;10.185.223.213;SP-5500-PIOS-01;sp-5500-pios-01.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.210;10.185.223.210;SP-5500-VI-01;sp-5500-vi-01.hq.szb.sbrf.ru;Linux 2.6.38 - 3.0;
10.185.223.209;10.185.223.209;;;VMware ESXi Server 3.0 - 4.0;
10.185.223.208;10.185.223.208;SP-5500-BHLP-02;sp-5500-bhlp-02.hq.szb.sbrf.ru;Microsoft Windows XP SP2 or Windows Server 2003 SP1 or SP2;
10.185.223.207;10.185.223.207;SP-5500-BHLP-03;sp-5500-bhlp-03.hq.szb.sbrf.ru;Microsoft Windows Server 2003 SP1 or SP2;
10.185.223.206;10.185.223.206;SP-5500-ITPO-01;sp-5500-itpo-01.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP1;
10.185.223.201;10.185.223.201;SP-5500-VEEM-01;sp-5500-veem-01.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.192;10.185.223.192;SP-5500-UT-02;sp-5500-ut-02.hq.szb.sbrf.ru;Microsoft Windows Vista SP2 or Windows Server 2008;
10.185.223.191;10.185.223.191;SP-5500-UT-01;sp-5500-ut-01.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.190;10.185.223.190;;;Linux 2.6.15 - 2.6.30;
10.185.223.182;10.185.223.182;SP-5500-REDM-01;sp-5500-redm-01.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.181;10.185.223.181;SP-5500-WFE-06;;Microsoft Windows 7 or Windows Server 2008;
10.185.223.180;10.185.223.180;;;FreeBSD 7.0-CURRENT (pre-release);
10.185.223.178;10.185.223.178;SP-5500-SPS2013;sp-5500-sps2013.hq.szb.sbrf.ru;Microsoft Windows 7;
10.185.223.177;10.185.223.177;SP-5500-APP-03;sp-5500-app-03.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.175;10.185.223.175;SP-5500-APP-02;sp-5500-app-02.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.174;10.185.223.174;SP-5500-WFE-04;sp-5500-wfe-04.hq.szb.sbrf.ru;Microsoft Windows Server 2008 SP2;
10.185.223.173;10.185.223.173;SP-5500-APP-01;sp-5500-app-01.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.172;10.185.223.172;SP-5500-WFE-03;sp-5500-wfe-03.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.160;10.185.223.160;SP-5500-MLIC-01;sp-5500-mlic-01.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 R2;
10.185.223.158;10.185.223.158;ILOCZJ0450CM7;iloczj0450cm7;HP Officejet J4680 printer;
10.185.223.157;10.185.223.157;;;Linux 2.6.12 - 2.6.14 (embedded);
10.185.223.156;10.185.223.156;;;Linux 2.6.12 - 2.6.14 (embedded);
10.185.223.134;10.185.223.134;SP-5512-AZERO;sp-5512-azero.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.129;10.185.223.129;SP-5500-ITPO-01;sp-5500-itpo-01.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.127;10.185.223.127;;;IBM AIX 6.1;
10.185.223.124;10.185.223.124;SP-5500-SCSI-01;sp-5500-scsi-01.hq.szb.sbrf.ru;Microsoft Windows Vista SP0 or SP1;
10.185.223.114;10.185.223.114;SP-5500-SCSI-01;sp-5500-scsi-01.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.108;10.185.223.108;VM-SPED-02;vm-sped-02.hq.szb.sbrf.ru;Microsoft Windows XP SP2;
10.185.223.93;10.185.223.93;ILOGB8023XPFL;ilogb8023xpfl;HP ProLiant ML350 iLO remote management interface;
10.185.223.92;10.185.223.92;ILOGB8023XPND;ilogb8023xpnd;HP ProLiant ML350 iLO remote management interface;
10.185.223.91;10.185.223.91;ILOCZJ0460J1V;iloczj0460j1v;HP ProLiant ML350 iLO remote management interface;
10.185.223.90;10.185.223.90;ILOGB8023XPNL;ilogb8023xpnl;HP ProLiant ML350 iLO remote management interface;
10.185.223.89;10.185.223.89;ILOGB8023XPJ8;ilogb8023xpj8;HP ProLiant ML350 iLO remote management interface;
10.185.223.88;10.185.223.88;ILOGB8023XPN1;ilogb8023xpn1;HP ProLiant ML350 iLO remote management interface;
10.185.223.85;10.185.223.85;ILOGB8023XPKS;ilogb8023xpks;HP ProLiant ML350 iLO remote management interface;
10.185.223.84;10.185.223.84;SP-5500-TEKS-01;;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.83;10.185.223.83;ILOGB8023XPL4;ilogb8023xpl4;HP ProLiant ML350 iLO remote management interface;
10.185.223.82;10.185.223.82;SP-5500-HYP-01;sp-5500-hyp-01.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.81;10.185.223.81;SP-5500-BHLP-03;sp-5500-bhlp-03.hq.szb.sbrf.ru;Microsoft Windows XP SP2 or Windows Server 2003 SP1 or SP2;
10.185.223.80;10.185.223.80;ILOGB8023XPML;ilogb8023xpml;HP ProLiant ML350 iLO remote management interface;
10.185.223.79;10.185.223.79;SP-5500-SF-01;sp-5500-sf-01.hq.szb.sbrf.ru;Microsoft Windows 7 or Windows Server 2008 SP1;
10.185.223.78;10.185.223.78;SP-5500-TSYM-02;sp-5500-tsym-02.hq.szb.sbrf.ru;Microsoft Windows 7 Ultimate;
10.185.223.77;10.185.223.77;ILOGB8023XPLT;ilogb8023xplt;HP ProLiant ML350 iLO remote management interface;
10.185.223.76;10.185.223.76;ILOGB8023XPCS;ilogb8023xpcs;HP ProLiant ML350 iLO remote management interface;
10.185.223.75;10.185.223.75;VM-SPED-14;vm-sped-14.hq.szb.sbrf.ru;Microsoft Windows XP SP2;
10.185.223.74;10.185.223.74;SP-5500-BHLP-02;sp-5500-bhlp-02.hq.szb.sbrf.ru;Microsoft Windows XP SP2 or Windows Server 2003 SP1 or SP2;
10.185.223.73;10.185.223.73;ILOGB8023XPJT;ilogb8023xpjt;HP ProLiant ML350 iLO remote management interface;
